,case,rmse,privacy,real,uniform,nclasses,uniform_original
9429,13ff_16_exponential,1.4187086865100452e-11,13,0,0,16,0
9430,13ft_16_exponential,483.7529422038786,13,0,1,16,0
9431,13tt_16_exponential,480.75452061411664,13,1,1,16,0
9432,13tfNone_16_exponential,4.140536807178457e-12,13,1,0,16,0
9433,13ff_16_exponential,6.8782684726948805e-12,13,0,0,16,0
9434,13ft_16_exponential,491.55560122015606,13,0,1,16,0
9435,13tt_16_exponential,476.4178837953084,13,1,1,16,0
9436,13tfNone_16_exponential,1.0605897750276897e-11,13,1,0,16,0
9437,13ff_16_exponential,1.117350869790672e-11,13,0,0,16,0
9438,13ft_16_exponential,493.2970707393264,13,0,1,16,0
9439,13tt_16_exponential,484.8793664407674,13,1,1,16,0
9440,14tfNone_16_uniform,7.108092783930227,14,1,0,16,1
9441,14ff_16_uniform,3.708616616965999,14,0,0,16,1
9442,14ft_16_uniform,22.11495938434947,14,0,1,16,1
9443,14tt_16_uniform,29.853212318179157,14,1,1,16,1
9444,14tfNone_16_uniform,7.684371947489816,14,1,0,16,1
9445,14ff_16_uniform,3.6590586179888804,14,0,0,16,1
9446,14ft_16_uniform,27.649962172908356,14,0,1,16,1
9447,14tt_16_uniform,37.68315815007103,14,1,1,16,1
9448,14tfNone_16_uniform,7.576165458903391,14,1,0,16,1
9449,14ff_16_uniform,3.163343615155999,14,0,0,16,1
9450,14ft_16_uniform,33.022719451916636,14,0,1,16,1
9451,14tt_16_uniform,24.203642835957826,14,1,1,16,1
9452,14tfNone_16_uniform,9.977875182688985,14,1,0,16,1
9453,14ff_16_uniform,3.0125059680425146,14,0,0,16,1
9454,14ft_16_uniform,32.638558641644664,14,0,1,16,1
9455,14tt_16_uniform,22.634631223243858,14,1,1,16,1
9456,14tfNone_16_uniform,8.330284478592235,14,1,0,16,1
9457,14ff_16_uniform,3.172984818272813,14,0,0,16,1
9458,14ft_16_uniform,26.149101518103436,14,0,1,16,1
9459,14tt_16_uniform,25.109555868600463,14,1,1,16,1
9460,14tfNone_16_uniform,8.386678302284121,14,1,0,16,1
9461,14ff_16_uniform,4.269375051621571,14,0,0,16,1
9462,14ft_16_uniform,34.32349109307387,14,0,1,16,1
9463,14tt_16_uniform,26.140710294364162,14,1,1,16,1
9464,14tfNone_16_uniform,6.381154729178992,14,1,0,16,1
9465,14ff_16_uniform,2.8465399622866476,14,0,0,16,1
9466,14ft_16_uniform,25.274210458206426,14,0,1,16,1
9467,14tt_16_uniform,21.983528156419318,14,1,1,16,1
9468,14tfNone_16_uniform,7.083757954310432,14,1,0,16,1
9469,14ff_16_uniform,3.6544908964674527,14,0,0,16,1
9470,14ft_16_uniform,32.11808569282151,14,0,1,16,1
9471,14tt_16_uniform,26.90914418587717,14,1,1,16,1
9472,14tfNone_16_uniform,7.309695160091365,14,1,0,16,1
9473,14ff_16_uniform,2.5077939103865674,14,0,0,16,1
9474,14ft_16_uniform,39.24140358221193,14,0,1,16,1
9475,14tt_16_uniform,29.18799026158197,14,1,1,16,1
9476,14tfNone_16_uniform,8.449102052953155,14,1,0,16,1
9477,14ff_16_uniform,3.1055001059178826,14,0,0,16,1
9478,14ft_16_uniform,38.24304658686192,14,0,1,16,1
9479,14tt_16_uniform,26.616321523241535,14,1,1,16,1
9480,14tfNone_16_exponential,7.38974561895125e-12,14,1,0,16,0
9481,14ff_16_exponential,6.420706763465368e-12,14,0,0,16,0
9482,14ft_16_exponential,483.2804568777844,14,0,1,16,0
9483,14tt_16_exponential,465.3987537585377,14,1,1,16,0
9484,14tfNone_16_exponential,4.049376791354942e-12,14,1,0,16,0
9485,14ff_16_exponential,1.4273577023826325e-11,14,0,0,16,0
9486,14ft_16_exponential,485.2596306008868,14,0,1,16,0
9487,14tt_16_exponential,459.4549911459107,14,1,1,16,0
9488,14tfNone_16_exponential,1.1412316515020972e-11,14,1,0,16,0
9489,14ff_16_exponential,1.1301427295876791e-11,14,0,0,16,0
9490,14ft_16_exponential,479.07505580118556,14,0,1,16,0
9491,14tt_16_exponential,483.59280391668364,14,1,1,16,0
9492,14tfNone_16_exponential,9.186559748364123e-12,14,1,0,16,0
9493,14ff_16_exponential,3.953881193354912e-12,14,0,0,16,0
9494,14ft_16_exponential,496.6789707648191,14,0,1,16,0
9495,14tt_16_exponential,480.421574129315,14,1,1,16,0
9496,14tfNone_16_exponential,9.7222607363714e-12,14,1,0,16,0
9497,14ff_16_exponential,5.684168914171284e-12,14,0,0,16,0
9498,14ft_16_exponential,508.2191128506155,14,0,1,16,0
9499,14tt_16_exponential,493.1551480011134,14,1,1,16,0
9500,14tfNone_16_exponential,1.0476784336900437e-11,14,1,0,16,0
9501,14ff_16_exponential,8.10455013260736e-12,14,0,0,16,0
9502,14ft_16_exponential,502.7172830395496,14,0,1,16,0
9503,14tt_16_exponential,491.2177817332238,14,1,1,16,0
9504,14tfNone_16_exponential,6.9361349325869e-12,14,1,0,16,0
9505,14ff_16_exponential,1.0720430712537603e-11,14,0,0,16,0
9506,14ft_16_exponential,474.2847246117042,14,0,1,16,0
9507,14tt_16_exponential,487.0265999829056,14,1,1,16,0
9508,14tfNone_16_exponential,4.394347268049668e-12,14,1,0,16,0
9509,14ff_16_exponential,7.903442108833138e-12,14,0,0,16,0
9510,14ft_16_exponential,449.02214743694867,14,0,1,16,0
9511,14tt_16_exponential,465.9120088600422,14,1,1,16,0
9512,14tfNone_16_exponential,7.308284485473615e-12,14,1,0,16,0
9513,14ff_16_exponential,4.334443730853902e-12,14,0,0,16,0
9514,14ft_16_exponential,477.36568791650706,14,0,1,16,0
9515,14tt_16_exponential,482.95433416513504,14,1,1,16,0
9516,14tfNone_16_exponential,1.1077838915616026e-11,14,1,0,16,0
9517,14ff_16_exponential,9.82498536304008e-12,14,0,0,16,0
9518,14ft_16_exponential,503.63171970290864,14,0,1,16,0
9519,14tt_16_exponential,487.0872611760648,14,1,1,16,0
9520,15tfNone_16_uniform,4.3493286543570315,15,1,0,16,1
9521,15ff_16_uniform,1.688578901393655,15,0,0,16,1
9522,15ft_16_uniform,30.320363527577474,15,0,1,16,1
9523,15tt_16_uniform,30.30218180630273,15,1,1,16,1
9524,15tfNone_16_uniform,4.509492892154019,15,1,0,16,1
9525,15ff_16_uniform,2.555020661460339,15,0,0,16,1
9526,15ft_16_uniform,18.038970160307002,15,0,1,16,1
9527,15tt_16_uniform,28.164437781634405,15,1,1,16,1
9528,15tfNone_16_uniform,5.247481659005191,15,1,0,16,1
9529,15ff_16_uniform,3.511620065904916,15,0,0,16,1
9530,15ft_16_uniform,45.82944225907393,15,0,1,16,1
9531,15tt_16_uniform,26.02818984613926,15,1,1,16,1
9532,15tfNone_16_uniform,3.268497177362848,15,1,0,16,1
9533,15ff_16_uniform,1.698162286924831,15,0,0,16,1
9534,15ft_16_uniform,37.83284874873227,15,0,1,16,1
9535,15tt_16_uniform,25.45601871638392,15,1,1,16,1
9536,15tfNone_16_uniform,5.003953976121093,15,1,0,16,1
9537,15ff_16_uniform,1.969020980721755,15,0,0,16,1
9538,15ft_16_uniform,35.02177100668172,15,0,1,16,1
9539,15tt_16_uniform,31.712458119798896,15,1,1,16,1
9540,15tfNone_16_uniform,5.192726373097295,15,1,0,16,1
9541,15ff_16_uniform,2.9952469982842405,15,0,0,16,1
9542,15ft_16_uniform,27.026900179882595,15,0,1,16,1
9543,15tt_16_uniform,30.924998877211895,15,1,1,16,1
9544,15tfNone_16_uniform,4.723445509294833,15,1,0,16,1
9545,15ff_16_uniform,2.1917939185904527,15,0,0,16,1
9546,15ft_16_uniform,24.924419083835645,15,0,1,16,1
9547,15tt_16_uniform,39.82561989473612,15,1,1,16,1
9548,15tfNone_16_uniform,4.179066183361459,15,1,0,16,1
9549,15ff_16_uniform,1.8933195281951811,15,0,0,16,1
9550,15ft_16_uniform,32.423859527617516,15,0,1,16,1
9551,15tt_16_uniform,28.981526683197483,15,1,1,16,1
9552,15tfNone_16_uniform,5.607833011578388,15,1,0,16,1
9553,15ff_16_uniform,1.7429714847339888,15,0,0,16,1
9554,15ft_16_uniform,27.319996746380237,15,0,1,16,1
9555,15tt_16_uniform,35.95948337288016,15,1,1,16,1
9556,15tfNone_16_uniform,4.137820721778105,15,1,0,16,1
9557,15ff_16_uniform,1.6066807301369617,15,0,0,16,1
9558,15ft_16_uniform,29.444637315930247,15,0,1,16,1
9559,15tt_16_uniform,30.111201311878027,15,1,1,16,1
9560,15tfNone_16_exponential,7.23795770136594e-12,15,1,0,16,0
9561,15ff_16_exponential,5.607882567507215e-12,15,0,0,16,0
9562,15ft_16_exponential,477.69655640374884,15,0,1,16,0
9563,15tt_16_exponential,475.11051345976335,15,1,1,16,0
9564,15tfNone_16_exponential,5.502695556166575e-12,15,1,0,16,0
9565,15ff_16_exponential,5.778387762441737e-12,15,0,0,16,0
9566,15ft_16_exponential,481.0435625709059,15,0,1,16,0
9567,15tt_16_exponential,462.83138278307024,15,1,1,16,0
9568,15tfNone_16_exponential,2.4128999661267596e-12,15,1,0,16,0
9569,15ff_16_exponential,9.838759607104544e-12,15,0,0,16,0
9570,15ft_16_exponential,498.805482218178,15,0,1,16,0
9571,15tt_16_exponential,488.55501225552894,15,1,1,16,0
9572,15tfNone_16_exponential,1.0703842830750237e-11,15,1,0,16,0
9573,15ff_16_exponential,5.733830308427857e-12,15,0,0,16,0
9574,15ft_16_exponential,492.5708070927468,15,0,1,16,0
9575,15tt_16_exponential,492.0314106750798,15,1,1,16,0
9576,15tfNone_16_exponential,5.027075482409347e-12,15,1,0,16,0
9577,15ff_16_exponential,5.088406180472613e-12,15,0,0,16,0
9578,15ft_16_exponential,501.7728569781351,15,0,1,16,0
9579,15tt_16_exponential,458.7993993990063,15,1,1,16,0
9580,15tfNone_16_exponential,1.0873001805658817e-11,15,1,0,16,0
9581,15ff_16_exponential,3.4224383307370064e-12,15,0,0,16,0
9582,15ft_16_exponential,481.60149501429083,15,0,1,16,0
9583,15tt_16_exponential,486.0699538132346,15,1,1,16,0
9584,15tfNone_16_exponential,1.6897445772214239e-12,15,1,0,16,0
9585,15ff_16_exponential,1.0073917865676457e-11,15,0,0,16,0
9586,15ft_16_exponential,477.6556174576919,15,0,1,16,0
9587,15tt_16_exponential,455.24157201302353,15,1,1,16,0
9588,15tfNone_16_exponential,4.173023654731394e-12,15,1,0,16,0
9589,15ff_16_exponential,7.430801999824374e-12,15,0,0,16,0
9590,15ft_16_exponential,480.4872526925142,15,0,1,16,0
9591,15tt_16_exponential,463.2645032807931,15,1,1,16,0
9592,15tfNone_16_exponential,1.18000835504102e-11,15,1,0,16,0
9593,15ff_16_exponential,9.517729220671514e-12,15,0,0,16,0
9594,15ft_16_exponential,495.4391990951059,15,0,1,16,0
9595,15tt_16_exponential,470.88427453037764,15,1,1,16,0
9596,15tfNone_16_exponential,1.4028950048712429e-11,15,1,0,16,0
9597,15ff_16_exponential,4.807549248968171e-12,15,0,0,16,0
9598,15ft_16_exponential,498.3923244703003,15,0,1,16,0
9599,15tt_16_exponential,482.9451314590509,15,1,1,16,0
9600,1tfNone_17_uniform,0.0,1,1,0,17,1
9601,1ff_17_uniform,39.4715087119811,1,0,0,17,1
9602,1ft_17_uniform,46.411205543489174,1,0,1,17,1
9603,1tt_17_uniform,0.0,1,1,1,17,1
9604,1tfNone_17_uniform,0.0,1,1,0,17,1
9605,1ff_17_uniform,43.95452195167182,1,0,0,17,1
9606,1ft_17_uniform,40.47221268969612,1,0,1,17,1
9607,1tt_17_uniform,0.0,1,1,1,17,1
9608,1tfNone_17_uniform,0.0,1,1,0,17,1
9609,1ff_17_uniform,36.71511950137164,1,0,0,17,1
9610,1ft_17_uniform,35.6931365951495,1,0,1,17,1
9611,1tt_17_uniform,0.0,1,1,1,17,1
9612,1tfNone_17_uniform,0.0,1,1,0,17,1
9613,1ff_17_uniform,26.457513110645905,1,0,0,17,1
9614,1ft_17_uniform,49.71921157862421,1,0,1,17,1
9615,1tt_17_uniform,0.0,1,1,1,17,1
9616,1tfNone_17_uniform,0.0,1,1,0,17,1
9617,1ff_17_uniform,26.0,1,0,0,17,1
9618,1ft_17_uniform,45.36518488885502,1,0,1,17,1
9619,1tt_17_uniform,0.0,1,1,1,17,1
9620,1tfNone_17_uniform,0.0,1,1,0,17,1
9621,1ff_17_uniform,26.153393661244042,1,0,0,17,1
9622,1ft_17_uniform,52.1344415909483,1,0,1,17,1
9623,1tt_17_uniform,0.0,1,1,1,17,1
9624,1tfNone_17_uniform,0.0,1,1,0,17,1
9625,1ff_17_uniform,47.58150901348127,1,0,0,17,1
9626,1ft_17_uniform,49.71921157862421,1,0,1,17,1
9627,1tt_17_uniform,0.0,1,1,1,17,1
9628,1tfNone_17_uniform,0.0,1,1,0,17,1
9629,1ff_17_uniform,33.46640106136302,1,0,0,17,1
9630,1ft_17_uniform,51.28352561983234,1,0,1,17,1
9631,1tt_17_uniform,0.0,1,1,1,17,1
9632,1tfNone_17_uniform,0.0,1,1,0,17,1
9633,1ff_17_uniform,31.016124838541646,1,0,0,17,1
9634,1ft_17_uniform,48.55924216871593,1,0,1,17,1
9635,1tt_17_uniform,0.0,1,1,1,17,1
9636,1tfNone_17_uniform,0.0,1,1,0,17,1
9637,1ff_17_uniform,31.496031496047245,1,0,0,17,1
9638,1ft_17_uniform,49.57822102496216,1,0,1,17,1
9639,1tt_17_uniform,0.0,1,1,1,17,1
9640,1tfNone_17_exponential,0.0,1,1,0,17,0
9641,1ff_17_exponential,246.1056683621895,1,0,0,17,0
9642,1ft_17_exponential,536.1697492399212,1,0,1,17,0
9643,1tt_17_exponential,0.0,1,1,1,17,0
9644,1tfNone_17_exponential,0.0,1,1,0,17,0
9645,1ff_17_exponential,228.63945416309934,1,0,0,17,0
9646,1ft_17_exponential,577.9498248118084,1,0,1,17,0
9647,1tt_17_exponential,0.0,1,1,1,17,0
9648,1tfNone_17_exponential,0.0,1,1,0,17,0
9649,1ff_17_exponential,238.1680079271773,1,0,0,17,0
9650,1ft_17_exponential,532.3532661682466,1,0,1,17,0
9651,1tt_17_exponential,0.0,1,1,1,17,0
9652,1tfNone_17_exponential,0.0,1,1,0,17,0
9653,1ff_17_exponential,194.7767953325036,1,0,0,17,0
9654,1ft_17_exponential,536.8109536885402,1,0,1,17,0
9655,1tt_17_exponential,0.0,1,1,1,17,0
9656,1tfNone_17_exponential,0.0,1,1,0,17,0
9657,1ff_17_exponential,248.20958885586995,1,0,0,17,0
9658,1ft_17_exponential,515.5307944245426,1,0,1,17,0
9659,1tt_17_exponential,0.0,1,1,1,17,0
9660,1tfNone_17_exponential,0.0,1,1,0,17,0
9661,1ff_17_exponential,213.27447104611466,1,0,0,17,0
9662,1ft_17_exponential,538.0464663948644,1,0,1,17,0
9663,1tt_17_exponential,0.0,1,1,1,17,0
9664,1tfNone_17_exponential,0.0,1,1,0,17,0
9665,1ff_17_exponential,260.2498799231231,1,0,0,17,0
9666,1ft_17_exponential,538.0018587328486,1,0,1,17,0
9667,1tt_17_exponential,0.0,1,1,1,17,0
9668,1tfNone_17_exponential,0.0,1,1,0,17,0
9669,1ff_17_exponential,207.88939366884497,1,0,0,17,0
9670,1ft_17_exponential,511.12620750652184,1,0,1,17,0
9671,1tt_17_exponential,0.0,1,1,1,17,0
9672,1tfNone_17_exponential,0.0,1,1,0,17,0
9673,1ff_17_exponential,235.36779728756437,1,0,0,17,0
9674,1ft_17_exponential,540.1925582604781,1,0,1,17,0
9675,1tt_17_exponential,0.0,1,1,1,17,0
9676,1tfNone_17_exponential,0.0,1,1,0,17,0
9677,1ff_17_exponential,251.95634542515495,1,0,0,17,0
9678,1ft_17_exponential,554.7035244164219,1,0,1,17,0
9679,1tt_17_exponential,0.0,1,1,1,17,0
9680,2tfNone_17_uniform,25.736533449553722,2,1,0,17,1
9681,2ff_17_uniform,24.497341202315038,2,0,0,17,1
9682,2ft_17_uniform,39.2364626336269,2,0,1,17,1
9683,2tt_17_uniform,22.759613353482084,2,1,1,17,1
9684,2tfNone_17_uniform,26.135664024470458,2,1,0,17,1
9685,2ff_17_uniform,28.869117106089416,2,0,0,17,1
9686,2ft_17_uniform,49.944969716679175,2,0,1,17,1
9687,2tt_17_uniform,22.4610774452162,2,1,1,17,1
9688,2tfNone_17_uniform,27.654574811412235,2,1,0,17,1
9689,2ff_17_uniform,21.884292884117546,2,0,0,17,1
9690,2ft_17_uniform,38.072299641602946,2,0,1,17,1
9691,2tt_17_uniform,23.78024390118823,2,1,1,17,1
9692,2tfNone_17_uniform,26.34112639960551,2,1,0,17,1
9693,2ff_17_uniform,23.651870272771635,2,0,0,17,1
9694,2ft_17_uniform,42.81354925721529,2,0,1,17,1
9695,2tt_17_uniform,21.071307505705477,2,1,1,17,1
9696,2tfNone_17_uniform,29.142771385027853,2,1,0,17,1
9697,2ff_17_uniform,23.79988551440671,2,0,0,17,1
9698,2ft_17_uniform,39.06404996924922,2,0,1,17,1
9699,2tt_17_uniform,23.727621035409346,2,1,1,17,1
9700,2tfNone_17_uniform,26.33018006015153,2,1,0,17,1
9701,2ff_17_uniform,15.888765670506515,2,0,0,17,1
9702,2ft_17_uniform,40.8656334834051,2,0,1,17,1
9703,2tt_17_uniform,22.0,2,1,1,17,1
9704,2tfNone_17_uniform,27.123707748020013,2,1,0,17,1
9705,2ff_17_uniform,25.052488452309767,2,0,0,17,1
9706,2ft_17_uniform,38.262252939417984,2,0,1,17,1
9707,2tt_17_uniform,19.078784028338912,2,1,1,17,1
9708,2tfNone_17_uniform,21.959298759295606,2,1,0,17,1
9709,2ff_17_uniform,20.311339421412264,2,0,0,17,1
9710,2ft_17_uniform,36.15936946352909,2,0,1,17,1
9711,2tt_17_uniform,20.83266665599966,2,1,1,17,1
9712,2tfNone_17_uniform,18.971460249543217,2,1,0,17,1
9713,2ff_17_uniform,31.498345899277155,2,0,0,17,1
9714,2ft_17_uniform,44.82186966202994,2,0,1,17,1
9715,2tt_17_uniform,21.02379604162864,2,1,1,17,1
9716,2tfNone_17_uniform,30.14900542306494,2,1,0,17,1
9717,2ff_17_uniform,18.136468905665513,2,0,0,17,1
9718,2ft_17_uniform,30.71644510681534,2,0,1,17,1
9719,2tt_17_uniform,23.46273641330013,2,1,1,17,1
9720,2tfNone_17_exponential,9.279018374809572,2,1,0,17,0
9721,2ff_17_exponential,190.91415433898672,2,0,0,17,0
9722,2ft_17_exponential,535.4890288325242,2,0,1,17,0
9723,2tt_17_exponential,270.68524156296365,2,1,1,17,0
9724,2tfNone_17_exponential,8.468471054447694,2,1,0,17,0
9725,2ff_17_exponential,192.1749355330852,2,0,0,17,0
9726,2ft_17_exponential,534.9766350038102,2,0,1,17,0
9727,2tt_17_exponential,276.59808386899573,2,1,1,17,0
9728,2tfNone_17_exponential,15.290848766502144,2,1,0,17,0
9729,2ff_17_exponential,204.39143061005146,2,0,0,17,0
9730,2ft_17_exponential,552.7110456649116,2,0,1,17,0
9731,2tt_17_exponential,287.85412972545663,2,1,1,17,0
9732,2tfNone_17_exponential,15.430592211576679,2,1,0,17,0
9733,2ff_17_exponential,176.9902400113637,2,0,0,17,0
9734,2ft_17_exponential,542.5122118441207,2,0,1,17,0
9735,2tt_17_exponential,276.74988708218115,2,1,1,17,0
9736,2tfNone_17_exponential,14.22721828046536,2,1,0,17,0
9737,2ff_17_exponential,201.68595664449956,2,0,0,17,0
9738,2ft_17_exponential,536.8035022240447,2,0,1,17,0
9739,2tt_17_exponential,272.56191957058127,2,1,1,17,0
9740,2tfNone_17_exponential,14.127084271003312,2,1,0,17,0
9741,2ff_17_exponential,191.95331820416177,2,0,0,17,0
9742,2ft_17_exponential,534.5170717573013,2,0,1,17,0
9743,2tt_17_exponential,281.298773548695,2,1,1,17,0
9744,2tfNone_17_exponential,13.838183190001972,2,1,0,17,0
9745,2ff_17_exponential,162.8008311728312,2,0,0,17,0
9746,2ft_17_exponential,550.3140012756354,2,0,1,17,0
9747,2tt_17_exponential,267.5892374517331,2,1,1,17,0
9748,2tfNone_17_exponential,21.383261725000647,2,1,0,17,0
9749,2ff_17_exponential,172.2222696567982,2,0,0,17,0
9750,2ft_17_exponential,533.315572620939,2,0,1,17,0
9751,2tt_17_exponential,276.6839352040519,2,1,1,17,0
9752,2tfNone_17_exponential,18.150219447712434,2,1,0,17,0
9753,2ff_17_exponential,258.1957533278093,2,0,0,17,0
9754,2ft_17_exponential,528.3611454299039,2,0,1,17,0
9755,2tt_17_exponential,267.4761671626091,2,1,1,17,0
9756,2tfNone_17_exponential,16.78776816613341,2,1,0,17,0
9757,2ff_17_exponential,201.78498535070304,2,0,0,17,0
9758,2ft_17_exponential,511.8012309481094,2,0,1,17,0
9759,2tt_17_exponential,276.6206789088625,2,1,1,17,0
9760,3tfNone_17_uniform,21.084176191251878,3,1,0,17,1
9761,3ff_17_uniform,25.522016216820678,3,0,0,17,1
9762,3ft_17_uniform,29.29922259112766,3,0,1,17,1
9763,3tt_17_uniform,28.209533455514226,3,1,1,17,1
9764,3tfNone_17_uniform,25.346103163498952,3,1,0,17,1
9765,3ff_17_uniform,21.242649127037936,3,0,0,17,1
9766,3ft_17_uniform,30.09983388658485,3,0,1,17,1
9767,3tt_17_uniform,27.378012264508065,3,1,1,17,1
9768,3tfNone_17_uniform,24.700280934497595,3,1,0,17,1
9769,3ff_17_uniform,32.94684594335151,3,0,0,17,1
9770,3ft_17_uniform,38.52848873813309,3,0,1,17,1
9771,3tt_17_uniform,24.124676163629594,3,1,1,17,1
9772,3tfNone_17_uniform,20.86467696199303,3,1,0,17,1
9773,3ff_17_uniform,25.905034742652905,3,0,0,17,1
9774,3ft_17_uniform,30.09983388658484,3,0,1,17,1
9775,3tt_17_uniform,31.05908348078974,3,1,1,17,1
9776,3tfNone_17_uniform,25.313497577951903,3,1,0,17,1
9777,3ff_17_uniform,9.897695624498953,3,0,0,17,1
9778,3ft_17_uniform,28.118795611950844,3,0,1,17,1
9779,3tt_17_uniform,31.836387288063225,3,1,1,17,1
9780,3tfNone_17_uniform,18.935599886675735,3,1,0,17,1
9781,3ff_17_uniform,19.280409175099038,3,0,0,17,1
9782,3ft_17_uniform,26.99794230842217,3,0,1,17,1
9783,3tt_17_uniform,29.810512687081825,3,1,1,17,1
9784,3tfNone_17_uniform,23.801175537203903,3,1,0,17,1
9785,3ff_17_uniform,21.699721781240793,3,0,0,17,1
9786,3ft_17_uniform,33.96730454095203,3,0,1,17,1
9787,3tt_17_uniform,21.395742047841686,3,1,1,17,1
9788,3tfNone_17_uniform,28.46991401890177,3,1,0,17,1
9789,3ff_17_uniform,18.771054347671456,3,0,0,17,1
9790,3ft_17_uniform,29.73961069759401,3,0,1,17,1
9791,3tt_17_uniform,25.525586292102172,3,1,1,17,1
9792,3tfNone_17_uniform,23.5940119093013,3,1,0,17,1
9793,3ff_17_uniform,22.499864853602908,3,0,0,17,1
9794,3ft_17_uniform,29.664793948382684,3,0,1,17,1
9795,3tt_17_uniform,23.385655622387194,3,1,1,17,1
9796,3tfNone_17_uniform,23.456487758494895,3,1,0,17,1
9797,3ff_17_uniform,17.637594665221883,3,0,0,17,1
9798,3ft_17_uniform,31.927000067863194,3,0,1,17,1
9799,3tt_17_uniform,19.793377119071376,3,1,1,17,1
9800,3tfNone_17_exponential,57.00748771330833,3,1,0,17,0
9801,3ff_17_exponential,185.06514888935178,3,0,0,17,0
9802,3ft_17_exponential,539.3704148768672,3,0,1,17,0
9803,3tt_17_exponential,377.899163504998,3,1,1,17,0
9804,3tfNone_17_exponential,59.169140634437184,3,1,0,17,0
9805,3ff_17_exponential,223.537079949655,3,0,0,17,0
9806,3ft_17_exponential,546.6827233414274,3,0,1,17,0
9807,3tt_17_exponential,370.37818510274,3,1,1,17,0
9808,3tfNone_17_exponential,64.21765144422027,3,1,0,17,0
9809,3ff_17_exponential,208.51508652514312,3,0,0,17,0
9810,3ft_17_exponential,554.0701921036514,3,0,1,17,0
9811,3tt_17_exponential,349.0743314666498,3,1,1,17,0
9812,3tfNone_17_exponential,52.8392724392462,3,1,0,17,0
9813,3ff_17_exponential,199.47216958039502,3,0,0,17,0
9814,3ft_17_exponential,515.8804771133192,3,0,1,17,0
9815,3tt_17_exponential,360.9348971767616,3,1,1,17,0
9816,3tfNone_17_exponential,70.27392234165063,3,1,0,17,0
9817,3ff_17_exponential,168.79920472949283,3,0,0,17,0
9818,3ft_17_exponential,541.9165577425689,3,0,1,17,0
9819,3tt_17_exponential,368.30723889467845,3,1,1,17,0
9820,3tfNone_17_exponential,55.91816511242504,3,1,0,17,0
9821,3ff_17_exponential,187.53670706161458,3,0,0,17,0
9822,3ft_17_exponential,518.2241042466295,3,0,1,17,0
9823,3tt_17_exponential,370.4999625131167,3,1,1,17,0
9824,3tfNone_17_exponential,53.97545602690086,3,1,0,17,0
9825,3ff_17_exponential,205.53047770698004,3,0,0,17,0
9826,3ft_17_exponential,544.6442263839145,3,0,1,17,0
9827,3tt_17_exponential,369.05013209589714,3,1,1,17,0
9828,3tfNone_17_exponential,69.23244260259106,3,1,0,17,0
9829,3ff_17_exponential,177.5152973416504,3,0,0,17,0
9830,3ft_17_exponential,531.0204013657724,3,0,1,17,0
9831,3tt_17_exponential,350.5490930906344,3,1,1,17,0
9832,3tfNone_17_exponential,57.04268880171088,3,1,0,17,0
9833,3ff_17_exponential,227.6046210752601,3,0,0,17,0
9834,3ft_17_exponential,531.2337840662364,3,0,1,17,0
9835,3tt_17_exponential,383.6059899891485,3,1,1,17,0
9836,3tfNone_17_exponential,49.5633868395731,3,1,0,17,0
9837,3ff_17_exponential,228.34707849374962,3,0,0,17,0
9838,3ft_17_exponential,539.1919880710393,3,0,1,17,0
9839,3tt_17_exponential,354.37738829295057,3,1,1,17,0
9840,4tfNone_17_uniform,20.742096541124447,4,1,0,17,1
9841,4ff_17_uniform,13.185292655918737,4,0,0,17,1
9842,4ft_17_uniform,35.6037217155735,4,0,1,17,1
9843,4tt_17_uniform,35.485912697858005,4,1,1,17,1
9844,4tfNone_17_uniform,25.08593820213188,4,1,0,17,1
9845,4ff_17_uniform,24.640796386810198,4,0,0,17,1
9846,4ft_17_uniform,38.52272056851645,4,0,1,17,1
9847,4tt_17_uniform,30.921270995869495,4,1,1,17,1
9848,4tfNone_17_uniform,25.892729527255074,4,1,0,17,1
9849,4ff_17_uniform,24.944893467360256,4,0,0,17,1
9850,4ft_17_uniform,47.17520535196429,4,0,1,17,1
9851,4tt_17_uniform,23.31576719732808,4,1,1,17,1
9852,4tfNone_17_uniform,19.047015155101935,4,1,0,17,1
9853,4ff_17_uniform,18.75705649416709,4,0,0,17,1
9854,4ft_17_uniform,39.49208781515609,4,0,1,17,1
9855,4tt_17_uniform,27.331300737432898,4,1,1,17,1
9856,4tfNone_17_uniform,22.433857059850414,4,1,0,17,1
9857,4ff_17_uniform,26.261349077581986,4,0,0,17,1
9858,4ft_17_uniform,37.18366576872162,4,0,1,17,1
9859,4tt_17_uniform,18.138357147217054,4,1,1,17,1
9860,4tfNone_17_uniform,22.697618438282202,4,1,0,17,1
9861,4ff_17_uniform,17.399375388255308,4,0,0,17,1
9862,4ft_17_uniform,41.555685531585205,4,0,1,17,1
9863,4tt_17_uniform,25.36483786662158,4,1,1,17,1
9864,4tfNone_17_uniform,29.978137168134698,4,1,0,17,1
9865,4ff_17_uniform,20.953628699864364,4,0,0,17,1
9866,4ft_17_uniform,47.50789408087881,4,0,1,17,1
9867,4tt_17_uniform,22.259829289552066,4,1,1,17,1
9868,4tfNone_17_uniform,22.47854813738168,4,1,0,17,1
9869,4ff_17_uniform,26.15162576833094,4,0,0,17,1
9870,4ft_17_uniform,33.57826678076163,4,0,1,17,1
9871,4tt_17_uniform,24.88473427625861,4,1,1,17,1
